,Structure_x,ID,Level_x,zscore_x,Level_y,Structure_y,zscore_y,uniprot
122120,parahippocampal gyrus,CD2BP2,2.4411,1.2248273816512432,3.0617,CA3 field,0.9879804683306144,O95400
122140,parahippocampal gyrus,ULBP3,2.3549,1.2572768197478155,3.1024,fastigial nucleus,0.9723818475321898,Q9BZM4
122497,parahippocampal gyrus,ASIC3,8.5609,1.0789321457664263,8.0258,"inferior frontal gyrus, opercular part",0.9145530330320347,Q9UHC3
122689,parahippocampal gyrus,LRRFIP1,8.6291,1.1046055991096535,8.1386,lateral tuberal nucleus,0.9577845914119438,Q32MZ4
122709,parahippocampal gyrus,UQCRH,10.9458,1.9767124812248398,8.0549,VIIAt,0.9257058552736601,A0A087WTF2
122799,parahippocampal gyrus,PAPSS1,9.4169,1.4011678651477009,7.0752,dentate gyrus,0.5502275064722686,O43252
122991,parahippocampal gyrus,EIF1B,8.4599,1.0409113424282146,8.1833,CA1 field,0.9749162461954712,O60739
123303,parahippocampal gyrus,ZNF507,9.0562,1.2653846595626241,8.2395,substantia nigra,0.9964553736861708,Q8TCN5
123333,parahippocampal gyrus,NR3C1,2.686,1.1326363446460164,3.0802,anterior hypothalamic area,0.9808901861495122,P04150
123343,parahippocampal gyrus,PKP1,2.1949,1.3175077953331005,3.0783,cingulum bundle,0.9816183772924363,A0A087WYY6
123383,parahippocampal gyrus,PKHD1,2.2726,1.2882581278144964,3.2415,basomedial nucleus,0.9190705907002273,P08F94
123788,parahippocampal gyrus,ECI1,2.5613,1.1795788612427978,8.1935,substantia nigra,0.9788254828574847,P42126
124112,putamen,HMGCL,2.3508,1.2588202384971885,3.0786,"inferior frontal gyrus, opercular part",0.9815033997435536,P35914
124287,parahippocampal gyrus,EIF4G2,2.8635,1.0658176061060907,3.1445,substantia nigra,0.956246664838979,P78344
124617,parahippocampal gyrus,SZT2,8.4896,1.0520917172712332,8.0313,postcentral gyrus,0.9166609547615514,Q5T011
124717,parahippocampal gyrus,SYNM,9.1588,1.3040077726566877,8.0445,basomedial nucleus,0.9217199669123917,A0A075B7B1
124937,parahippocampal gyrus,VPS39,8.5124,1.0606746312921365,7.9012,perifornical nucleus,0.8667990243960713,Q96JC1
125307,parahippocampal gyrus,STK16,2.6192,1.1577827769528728,3.2549,substantia nigra,0.9139349268501317,O75716
125347,parahippocampal gyrus,UVRAG,2.29,1.2817080092195967,3.108,VIIB,0.9702355999530452,Q9P2Y5
125407,parahippocampal gyrus,NDUFB9,10.4346,1.784274514229854,7.2002,central glial substance,0.5981348185067423,Q9Y6M9
125809,long insular gyri,SYMPK,8.3669,1.0059020878692677,8.2371,"paracentral lobule, anterior part",0.995535553295109,A0A087WUE9
126097,parahippocampal gyrus,NTF3,2.2648,1.291194387874279,3.2929,substantia nigra,0.8993711039916518,P20783
126412,"globus pallidus, internal segment",NASP,8.5591,1.078254547291092,7.4715,lateral tuberal nucleus,0.7021128485463642,P49321
126844,parahippocampal gyrus,GPALPP1,8.6758,1.122185515108609,7.808,lateral tuberal nucleus,0.8310793325431676,A0A087WW86
126954,parahippocampal gyrus,PDE6C,8.9464,1.2240511525672224,8.2467,CA1 field,0.9992148348593569,P51160
127451,parahippocampal gyrus,PDE4D,9.1039,1.283341019158987,6.1225,substantia nigra,0.18509713707032344,A0A087WSZ7
127641,parahippocampal gyrus,PDE4B,2.1969,1.3167549081382843,4.1767,caudal group of intralaminar nuclei,0.5606472449831085,Q07343
127651,parahippocampal gyrus,ADH1A,2.0789,1.361175252632432,3.2946,paraterminal gyrus,0.8987195645479829,P07327
127683,parahippocampal gyrus,SULT2B1,9.8224,1.5538157438966573,7.5975,"globus pallidus, internal segment",0.7504034190771138,O00204
127844,parahippocampal gyrus,DCTN2,9.1102,1.285712613822658,8.2265,substantia nigra,0.9914730132345856,Q13561
128100,parahippocampal gyrus,ST3GAL6,8.5111,1.0601852546155064,8.1361,lateral tuberal nucleus,0.9568264451712546,A0A087WXB8
128379,parahippocampal gyrus,FGF18,8.4077,1.0212609866435158,8.1719,lateral tuberal nucleus,0.9705470993379279,O76093
128459,parahippocampal gyrus,TNFSF10,2.4831,1.209016750560106,3.4809,pineal gland,0.8273185066918032,P50591
128858,parahippocampal gyrus,STIL,2.8322,1.0776002907049622,3.0452,"inferior frontal gyrus, opercular part",0.994304233519165,A0A0A0MR87
128868,parahippocampal gyrus,USB1,1.5309,1.567466344012033,3.4674,paraventricular nuclei of thalamus,0.8324924963915263,Q9BQ65
129028,parahippocampal gyrus,RHBDF2,2.6765,1.1362125588213927,3.3463,"paracentral lobule, posterior part",0.8789051002905246,Q6PJF5
129108,parahippocampal gyrus,PSMD6,9.1115,1.2862019904992879,8.0282,pineal gland,0.9154728534230966,Q15008
129178,parahippocampal gyrus,LRIG2,2.091,1.3566202851037947,3.4145,VIIB,0.8527668708445157,O94898
129228,parahippocampal gyrus,TSPAN18,2.3526,1.258142640021854,3.2755,VIIB,0.9060398018268504,Q96SJ8
129459,parahippocampal gyrus,TAF5L,8.9098,1.2102733169020885,7.9988,lateral tuberal nucleus,0.9042050536325884,O75529
129819,parahippocampal gyrus,AMELX,2.7411,1.111894302428834,3.2755,"inferior frontal gyrus, opercular part",0.9060398018268504,Q99217
130107,putamen,YME1L1,2.5368,1.1888017293792945,3.6062,lateral tuberal nucleus,0.7792962171084468,Q96TA2
130117,parahippocampal gyrus,PBX2,10.8978,1.9586431885492541,8.2459,CA3 field,0.9989082280623363,P40425
130207,parahippocampal gyrus,FAM47A,2.6,1.165010494023107,3.4698,dentate gyrus,0.8315726760004644,Q5JRC9
130369,parahippocampal gyrus,GFRA2,3.0343,1.001521039668799,6.1558,perifornical nucleus,0.19785964499630745,O00451
130419,parahippocampal gyrus,CXCL3,2.2537,1.2953729118055082,3.1196,"paracentral lobule, posterior part",0.965789801396246,P19876
130489,parahippocampal gyrus,PDIA3,2.0375,1.3767600175651244,3.2163,perifornical nucleus,0.9287287048063773,P30101
130659,parahippocampal gyrus,GRP,2.6301,1.1536795417411252,3.1774,inferior colliculus,0.9436374603115054,P07492
130879,parahippocampal gyrus,PLCG1,1.8022,1.4653371960352344,3.6516,pineal gland,0.7618962813775257,P19174
130989,parahippocampal gyrus,PLD2,1.4725,1.5894506501006622,4.7046,"lateral hypothalamic area, anterior region",0.35832508479911895,O14939
131089,parahippocampal gyrus,EPPK1,1.6991,1.5041485309280023,3.1816,pineal gland,0.9420277746271472,P58107
131460,parahippocampal gyrus,CAPN5,2.8277,1.0792942868932982,3.3034,substantia nigra,0.8953468897807559,A0A087X0C8
131470,parahippocampal gyrus,C4BPB,1.5806,1.5487570972208538,5.6225,paraventricular nuclei of thalamus,0.0065321110675715405,P20851
131631,parahippocampal gyrus,C4BPA,2.942,1.0362667837095603,3.0438,middle frontal gyrus,0.994840795413951,P04003
131641,parahippocampal gyrus,C4B,2.3455,1.260815389563451,3.1749,paraterminal gyrus,0.9445956065521949,P0C0L4
131651,parahippocampal gyrus,CKS2,9.7962,1.5439529216445673,7.9404,paraventricular nuclei of thalamus,0.8818227574500823,P33552
131859,parahippocampal gyrus,CLDN4,2.1939,1.3178842389305083,3.8162,substantia nigra,0.6988119328905309,O14493
131969,parahippocampal gyrus,ATOH1,8.8525,1.1887030987706078,7.5633,dentate gyrus,0.7372959785044818,Q92858
132225,parahippocampal gyrus,BHLHE40,8.8514,1.1882890108134592,7.9732,substantia nigra,0.8943936361279282,O14503
132235,parahippocampal gyrus,CDC14A,8.8267,1.178990853957481,7.9656,dentate gyrus,0.8914808715562322,Q9UNH5
132245,parahippocampal gyrus,TCAP,1.6535,1.5213143589698084,3.3502,paraventricular nuclei of thalamus,0.8774103921550489,O15273
132326,parahippocampal gyrus,CDC14B,8.9628,1.2302248275647136,8.0679,lateral tuberal nucleus,0.9306882157252454,O60729
132336,parahippocampal gyrus,NELFA,2.2063,1.3132163383226487,3.1162,gracile nucleus,0.9670928802835838,Q9H3P2
132346,parahippocampal gyrus,CPN1,2.178,1.3238696921292963,4.555,cingulum bundle,0.4156605558419773,P15169
132718,parahippocampal gyrus,DOCK10,2.886,1.05734762516441,3.062,"inferior frontal gyrus, opercular part",0.9878654907817317,Q96BY6
132738,parahippocampal gyrus,ABHD10,2.2426,1.2995514357367375,3.4497,paraterminal gyrus,0.8392761717756079,Q9NUJ1
132748,parahippocampal gyrus,MMP24,8.726,1.1410829836984924,8.2484,VIIIB,0.9998663743030256,Q9Y5R2
133000,parahippocampal gyrus,SGPP1,2.8268,1.0796330861309655,3.1963,lateral tuberal nucleus,0.9363938747318931,Q9BX95
133237,long insular gyri,FLII,3.032,1.0023868599428376,3.0322,"inferior frontal gyrus, opercular part",0.9992865939707501,Q13045
133267,parahippocampal gyrus,FLG,1.8128,1.461346893902709,8.0034,central glial substance,0.9059680427154566,P20930
133505,parahippocampal gyrus,FLI1,2.4966,1.2039347619950975,3.6039,substantia nigra,0.780177711649881,A0A0A0MSR4
133673,parahippocampal gyrus,PZP,2.6626,1.1414451248253643,3.1655,substantia nigra,0.9481982364171873,False
133713,parahippocampal gyrus,KCNJ16,10.185,1.6903141923168097,6.7417,central glial substance,0.42241079796429265,Q9NPI9
134028,parahippocampal gyrus,KCNJ15,8.7866,1.1638954657014187,7.9878,lateral tuberal nucleus,0.8999892101735546,Q99712
134358,parahippocampal gyrus,PPP1R12A,8.6143,1.099034233868015,8.1427,postcentral gyrus,0.9593559512466744,O14974
134518,parahippocampal gyrus,ZFAND1,2.6265,1.155034738691794,3.0659,"paracentral lobule, anterior part",0.986370782646256,Q8TCF1
134538,parahippocampal gyrus,RPS12,1.9513,1.409209455661697,3.8908,central glial substance,0.6702208490683569,P25398
134628,putamen,SNIP1,8.5605,1.0787815683274626,8.1894,dentate gyrus,0.9772541230227536,Q8TAD8
134853,parahippocampal gyrus,TCAF1,9.741,1.5231732350676435,8.0997,lateral tuberal nucleus,0.9428758359068157,Q9Y4C2
134873,parahippocampal gyrus,RABAC1,9.2191,1.326707321580392,8.1652,tuberomammillary nucleus,0.96797926741288,Q9UI14
134950,parahippocampal gyrus,SLK,9.1591,1.3041207057359105,7.7491,"globus pallidus, internal segment",0.8085054071125237,Q9H2G2
135200,parahippocampal gyrus,FETUB,9.0678,1.2697514052925571,8.2251,CA1 field,0.9909364513397994,Q9UGM5
135360,parahippocampal gyrus,LRAT,9.8685,1.5711697937371674,7.8181,gigantocellular group,0.8349502433555532,O95237
135730,short insular gyri,DMP1,3.0152,1.0087111123792925,3.847,substantia nigra,0.6870075712052365,Q13316
135740,parahippocampal gyrus,SARDH,1.8192,1.4589376548792978,3.1469,dentate gyrus,0.955326844447917,A0A087X242
135780,parahippocampal gyrus,DMBT1,2.6596,1.1425744556175883,3.134,dentate gyrus,0.9602708790498747,Q9UGM3
136221,parahippocampal gyrus,TIAF1,8.9409,1.2219807127814777,4.0167,substantia nigra,0.6219686043872349,O95411
136601,parahippocampal gyrus,COL4A2,2.8012,1.089270042224611,3.1888,substantia nigra,0.9392683134539614,A0A087WY39
136929,short insular gyri,COL4A5,2.8796,1.0597568641878214,3.926,substantia nigra,0.656730149999449,P29400
137029,parahippocampal gyrus,COL2A1,2.3979,1.2410897450592702,3.2305,cuneus,0.9232864341592609,P02458
137139,parahippocampal gyrus,CYP4A11,2.4778,1.2110119016263685,3.5795,inferior olivary complex,0.7895292189590103,Q02928
137511,parahippocampal gyrus,RAB11A,2.724,1.118331487944511,3.9378,substantia nigra,0.6522076997433947,P62491
137520,parahippocampal gyrus,PABPC4,1.7356,1.4904083396226093,3.3568,putamen,0.8748808860796288,Q13310
137958,parahippocampal gyrus,CYP2E1,3.0381,1.0000905539986484,3.6635,substantia nigra,0.757335505271844,P05181
137968,parahippocampal gyrus,BTD,9.1912,1.3162045452127082,8.2352,CA2 field,0.9948073621521853,P43251
138103,parahippocampal gyrus,PRODH,2.6005,1.164822272224403,3.1492,"inferior frontal gyrus, opercular part",0.9544453499064828,A0A087WWM6
138537,parahippocampal gyrus,NAT1,2.7211,1.1194231743769945,4.5951,substantia nigra,0.40029189014131783,P18440
138567,parahippocampal gyrus,KLHL18,8.5487,1.0743395338780481,8.2273,"paracentral lobule, posterior part",0.9917796200316061,O94889
138877,parahippocampal gyrus,STAU1,2.7087,1.124091074984854,3.0777,substantia nigra,0.9818483323902016,A0A087X1A5
138913,parahippocampal gyrus,ALPI,8.5914,1.090413675487371,7.9554,tuberomammillary nucleus,0.8875716348942191,P09923
139009,parahippocampal gyrus,GCM2,9.1716,1.3088262507035107,8.0764,fastigial nucleus,0.9339459129435894,O75603
139029,parahippocampal gyrus,CHD5,2.0058,1.3886932796029592,4.8406,dentate gyrus,0.30620192930561146,Q8TDI0
139039,parahippocampal gyrus,SS18L1,2.1179,1.3464939523335189,3.1996,paraterminal gyrus,0.9351291216941828,O75177
139119,parahippocampal gyrus,SIPA1L1,10.9884,1.992748978474422,6.8588,central glial substance,0.46729036787818756,O43166
139509,parahippocampal gyrus,KCNK7,8.9031,1.2077511447994544,7.4761,substantia nigra,0.7038758376292328,Q9Y2U2
139609,parahippocampal gyrus,XRN2,8.663,1.117367037061786,7.3817,CA1 field,0.6676962355807985,Q9H0D6
139721,parahippocampal gyrus,CLCA4,8.9688,1.232483489149162,8.2043,substantia nigra,0.9829646746172631,Q14CN2
139731,parahippocampal gyrus,IKZF2,8.994,1.2419698678038442,7.7054,dentate gyrus,0.7917570108252715,A0A0A0MSL2
139771,parahippocampal gyrus,OR2Y1,2.3364,1.264241026299864,3.0921,perifornical nucleus,0.9763294100438304,Q8NGV0
139781,parahippocampal gyrus,ABCC12,8.6435,1.1100263869123292,8.16,lateral tuberal nucleus,0.9659863232322458,Q96J65
139844,parahippocampal gyrus,GNA12,9.872,1.5724873463280957,7.9382,dentate gyrus,0.8809795887582755,Q03113
139894,parahippocampal gyrus,NRG3,2.3391,1.2632246285868622,3.3075,trochlear nucleus,0.8937755299460252,P56975
140014,parahippocampal gyrus,GHR,2.9261,1.042252236908348,4.2469,pineal gland,0.533742498544548,A0A087X0H5
140024,parahippocampal gyrus,CDCA3,2.0931,1.3558297535492378,3.1068,VIIIB,0.9706955101485764,Q99618
140104,parahippocampal gyrus,CPB2,2.6365,1.151270302717714,3.5203,VIIAt,0.812218121938537,A0A087WSY5
140352,parahippocampal gyrus,VPREB3,2.8716,1.0627684129670858,3.1717,postcentral gyrus,0.9458220337402775,Q9UKI3
140422,parahippocampal gyrus,REPIN1,8.8132,1.1739088653924725,7.8368,dentate gyrus,0.8421171772359104,Q9BWE0
140492,parahippocampal gyrus,CHRND,8.8881,1.2021044908383338,7.9991,CA1 field,0.9043200311814712,Q07001
140532,parahippocampal gyrus,KIF21B,8.8823,1.1999211179733675,8.0878,perifornical nucleus,0.9383150598011335,O75037
140722,parahippocampal gyrus,CIDEA,2.4549,1.2196324600070123,3.0861,inferior olivary complex,0.9786289610214851,O60543
141087,short insular gyri,MYT1L,8.4833,1.0497201226075628,7.2869,substantia nigra,0.6313633301338535,Q9UL68
141457,parahippocampal gyrus,CA7,10.8614,1.9449406416036017,8.0465,substantia nigra,0.9224864839049435,P43166
141513,parahippocampal gyrus,BARX2,8.655,1.1143554882825215,8.0944,perifornical nucleus,0.940844565876554,Q9UMQ3
141903,short insular gyri,MLLT10,8.3933,1.01584019884084,7.6126,substantia nigra,0.7561906223708781,P55197
142233,parahippocampal gyrus,LHX3,8.882,1.1998081848941449,7.8868,lateral tuberal nucleus,0.8612801020496998,Q9UBR4
142243,parahippocampal gyrus,CHST1,1.5703,1.552634466274157,4.0668,inferior olivary complex,0.602767353723818,O43916
142323,parahippocampal gyrus,TRPV1,8.7861,1.1637072439027145,8.1289,CA1 field,0.9540669839980686,Q8NER1
142393,parahippocampal gyrus,DIAPH3,2.3662,1.2530230070971047,5.3166,"lateral group of nuclei, ventral division",0.12377088507833546,Q9NSV4
142463,parahippocampal gyrus,NPHP3,2.4499,1.2215146779940524,4.041,substantia nigra,0.6126554229277331,Q7Z494
142625,parahippocampal gyrus,MIPEP,1.3991,1.6170816101504117,5.312,"lateral group of nuclei, ventral division",0.12553387416120407,Q99797
142635,parahippocampal gyrus,MKI67,1.6508,1.5223307566828101,4.0844,paraterminal gyrus,0.5960220041893641,A0A087WV66
142675,parahippocampal gyrus,ARF5,8.9589,1.2287566975348225,7.6806,central glial substance,0.782252200117632,P84085
143269,parahippocampal gyrus,NEU1,8.5548,1.076635839822237,7.7153,substantia nigra,0.7955512699384019,Q99519
143339,parahippocampal gyrus,RAB5C,8.9927,1.2414804911272137,7.8375,dentate gyrus,0.8423854581833036,P51148
143509,parahippocampal gyrus,KCND1,10.1822,1.689260150244067,7.8828,perifornical nucleus,0.8597470680645966,Q9NSA2
143819,parahippocampal gyrus,NINJ2,2.6442,1.148371687017672,3.0976,substantia nigra,0.9742214883143135,Q9NZG7
143939,parahippocampal gyrus,RPS6KB1,2.8147,1.0841880536596027,3.0722,substantia nigra,0.9839562541197185,P23443
144049,parahippocampal gyrus,SLTM,2.5592,1.1803693927973546,3.0711,dentate gyrus,0.984377838465622,Q9NWH9
144109,parahippocampal gyrus,GCLM,9.6608,1.4929824585555196,7.6268,VIIAt,0.7616328930179945,P48507
144119,parahippocampal gyrus,BUB3,8.714,1.1365656605295957,8.1813,paraventricular nuclei of thalamus,0.9741497292029201,O43684
144309,parahippocampal gyrus,ZFP36L2,8.5913,1.0903760311276305,8.0819,perifornical nucleus,0.9360538346731062,A0A087WUU9
144704,parahippocampal gyrus,DDX21,2.9963,1.0158258963703042,3.2495,"inferior frontal gyrus, opercular part",0.9160045227300211,Q9NR30
145145,parahippocampal gyrus,SEMA4B,9.2116,1.3238839945998322,7.5584,substantia nigra,0.7354180118727304,Q9NPR2
145333,subcallosal cingulate gyrus,ZFYVE16,8.4157,1.0242725354227797,8.225,"inferior frontal gyrus, opercular part",0.9908981254901719,Q7Z3T8
145513,parahippocampal gyrus,SEMA6B,2.0398,1.375894197291086,3.1734,substantia nigra,0.9451704942966086,Q9H3T3
145873,parahippocampal gyrus,SEMA6C,2.4683,1.2145881158017446,4.0842,substantia nigra,0.5960986558886191,A0A087WYX3
145953,parahippocampal gyrus,SEMA4D,8.9511,1.2258204374750399,7.5421,dentate gyrus,0.7291708983834349,Q92854
146063,parahippocampal gyrus,KAT2B,1.807,1.4635302667676757,3.2834,gigantocellular group,0.9030120597062717,Q92831
146073,parahippocampal gyrus,SERPINB13,1.7654,1.4791903204198498,3.0488,midbrain reticular formation,0.9929245029325721,A0A0A0MQW3
146143,parahippocampal gyrus,SERPINI2,1.9975,1.3918177614614458,3.4526,lateral tuberal nucleus,0.8381647221364081,O75830
146507,parahippocampal gyrus,SERPINB9,2.8508,1.0705984397931727,3.4101,substantia nigra,0.8544532082281292,P50453
146537,parahippocampal gyrus,HAS1,1.9093,1.4250200867528342,3.0555,head of the caudate nucleus,0.9903566710075243,Q92839
146654,parahippocampal gyrus,HADH,3.0203,1.0067912500325114,3.2983,CA1 field,0.8973015081117626,A0A0A0MSE2
146804,parahippocampal gyrus,B4GALT3,2.4046,1.2385675729566363,3.0581,substantia nigra,0.9893601989172072,O60512
147308,parahippocampal gyrus,B4GALT4,8.3856,1.0129415831407982,7.8654,lateral tuberal nucleus,0.853078370229398,O60513
147458,parahippocampal gyrus,BBS10,2.461,1.2173361540628234,3.0885,middle frontal gyrus,0.9777091406304232,Q8TAM1
147528,parahippocampal gyrus,B3GALT2,2.3686,1.2521195424633256,3.4621,VIIAt,0.834523766421788,O43825
148023,parahippocampal gyrus,CISD1,3.0269,1.0043067222896185,3.1045,"inferior frontal gyrus, opercular part",0.9715770046900106,Q9NZ45
148231,short insular gyri,UNC50,2.0614,1.3677630155870726,3.5685,lateral tuberal nucleus,0.7937450624180441,Q53HI1
148251,parahippocampal gyrus,ENOPH1,8.9365,1.2203243609528829,8.1241,trochlear nucleus,0.9522273432159449,A0A087WTH0
148271,parahippocampal gyrus,SRSF1,2.7549,1.1066993807846028,3.0674,CA1 field,0.9857958949018423,Q07955
148789,parahippocampal gyrus,SFPQ,8.5248,1.0653425318999965,8.2118,"inferior frontal gyrus, opercular part",0.9858391133393317,P23246
149261,parahippocampal gyrus,LRIF1,2.951,1.032878791332888,3.1199,"inferior frontal gyrus, opercular part",0.9656748238473635,Q5T3J3
149702,parahippocampal gyrus,NDUFA1,8.6536,1.113828467246151,7.8619,lateral tuberal nucleus,0.8517369654924328,O15239
149926,parahippocampal gyrus,ST5,11.6837,2.254490211752226,7.7143,substantia nigra,0.795168011442126,P78524
150079,parahippocampal gyrus,CLEC2B,8.7106,1.1352857522984081,8.1158,dentate gyrus,0.9490462976968558,Q92478
150499,parahippocampal gyrus,NR1D2,8.5942,1.0914677175601137,7.5536,substantia nigra,0.7335783710906068,Q14995
150598,parahippocampal gyrus,RBX1,9.1974,1.318538495516638,7.7332,CA1 field,0.8024115970217386,P62877
150759,long insular gyri,GCC1,3.0075,1.0116097280793344,3.262,CA1 field,0.9112137915265737,Q96CN9
150943,parahippocampal gyrus,ALDOA,2.5397,1.1877100429468113,3.5206,substantia nigra,0.8121031443896544,P04075
150953,parahippocampal gyrus,DOCK8,2.3321,1.2658597337687185,3.4452,oculomotor nuclear complex,0.8410008350088489,Q8NF50
151003,parahippocampal gyrus,PAFAH1B2,2.2631,1.2918343419898726,4.5879,pineal gland,0.4030513513145036,P68402
